Python  MAGIC           Python  MAGIC           Python  MAGIC
1.0     0x00999902      2.0     0x0A0DC687      3.0     0x0A0D0C3A
1.1     0x00999903      2.1     0x0A0DEB2A      3.1     0x0A0D0C4E
1.2     0x00999903      2.2     0x0A0DED2D      3.2     0x0A0D0C6C
1.3     0x0A0D2E89      2.3     0x0A0DF23B      3.3     0x0A0D0C9E
1.4     0x0A0D1704      2.4     0x0A0DF26D      3.4     0x0A0D0CEE
1.5     0x0A0D4E99      2.5     0x0A0DF2B3      3.5     0x0A0D0D16
1.6     0x0A0DC4FC      2.6     0x0A0DF2D1      3.5.3   0x0A0D0D17
                        2.7     0x0A0DF303      3.6     0x0A0D0D33
                                                3.7     0x0A0D0D42
                                                3.8     0x0A0D0D55
                                                3.9     0x0A0D0D61
                                                3.10    0x0A0D0D6F
                                                3.11    0x0A0D0DA7
                                                3.12    0x0A0D0DCB


                        1.0     1.1     1.2     1.3     1.4     1.5     1.6
<129>                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
RAISE_VARARGS           [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
CALL_FUNCTION           [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
MAKE_FUNCTION           [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BUILD_SLICE             [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
MAKE_CLOSURE            [ ]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
LOAD_CLOSURE            [ ]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
LOAD_DEREF              [ ]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
STORE_DEREF             [ ]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
<138>                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<139>                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
CALL_FUNCTION_VAR       [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
CALL_FUNCTION_KW        [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
CALL_FUNCTION_VAR_KW    [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
EXTENDED_ARG          ! [X]     [X]     [X]     [X]     [X]     [X]     [X]
SETUP_WITH            !                                                         [X]
<144>                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<145>                 ! [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
EXTENDED_ARG          !                                                         [X]
SET_ADD                 [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]
MAP_ADD                 [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]
<148>                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<149>                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<150>                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<151>                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<152>                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<153>                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<154>                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<155>                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<156>                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<157>                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<158>                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<159>                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
  .
  .
  .


                            3.0     3.1     3.2     3.3     3.4     3.5     3.6     3.7     3.8     3.9     3.10
STOP_CODE                   [X]     [X]     [X]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
POP_TOP                     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
ROT_TWO                     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
ROT_THREE                   [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
DUP_TOP                     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
ROT_FOUR                  ! [X]     [X]
DUP_TOP_TWO               !                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
ROT_FOUR                    [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]
<7>                         [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<8>                         [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
NOP                         [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
UNARY_POSITIVE              [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
UNARY_NEGATIVE              [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
UNARY_NOT                   [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
<13>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<14>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
UNARY_INVERT                [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BINARY_MATRIX_MULTIPLY      [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [X]     [X]
SET_ADD                   ! [X]     [ ]     [ ]     [ ]     [ ]
INPLACE_MATRIX_MULTIPLY   !                                         [X]     [X]     [X]     [X]     [X]     [X]
LIST_APPEND                 [X]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
BINARY_POWER                [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BINARY_MULTIPLY             [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
<21>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
BINARY_MODULO               [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BINARY_ADD                  [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BINARY_SUBTRACT             [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BINARY_SUBSCR               [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BINARY_FLOOR_DIVIDE         [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BINARY_TRUE_DIVIDE          [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
INPLACE_FLOOR_DIVIDE        [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
INPLACE_TRUE_DIVIDE         [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
GET_LEN                     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]
MATCH_MAPPING               [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]
MATCH_SEQUENCE              [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]
MATCH_KEYS                  [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]
COPY_DICT_WITHOUT_KEYS      [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]
<35>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<36>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<37>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<38>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<39>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<40>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<41>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<42>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<43>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<44>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<45>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<46>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
<47>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
RERAISE                     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [ ]
WITH_EXCEPT_START           [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]
GET_AITER                   [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [X]     [X]
GET_ANEXT                   [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [X]     [X]
BEFORE_ASYNC_WITH           [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [X]     [X]
BEGIN_FINALLY               [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [ ]     [ ]
STORE_MAP                 ! [X]     [X]     [X]     [X]     [X]     [ ]     [ ]     [ ]
END_ASYNC_FOR             !                                                                 [X]     [X]     [X]
INPLACE_ADD                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
INPLACE_SUBTRACT            [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
INPLACE_MULTIPLY            [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
<58>                        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
INPLACE_MODULO              [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
STORE_SUBSCR                [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
DELETE_SUBSCR               [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BINARY_LSHIFT               [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BINARY_RSHIFT               [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BINARY_AND                  [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BINARY_XOR                  [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BINARY_OR                   [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
INPLACE_POWER               [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
GET_ITER                    [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
STORE_LOCALS              ! [X]     [X]     [X]     [X]     [ ]
GET_YIELD_FROM_ITER       !                                         [X]     [X]     [X]     [X]     [X]     [X]
PRINT_EXPR                  [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
LOAD_BUILD_CLASS            [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
YIELD_FROM                  [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
GET_AWAITABLE               [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [X]     [X]
LOAD_ASSERTION_ERROR        [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]
INPLACE_LSHIFT              [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
INPLACE_RSHIFT              [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
INPLACE_AND                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
INPLACE_XOR                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
INPLACE_OR                  [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BREAK_LOOP                  [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [ ]     [ ]     [ ]
WITH_CLEANUP              ! [X]     [X]     [X]     [X]     [X]
WITH_CLEANUP_START        !                                         [X]     [X]     [X]     [X]     [ ]     [ ]
WITH_CLEANUP_FINISH       ! [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]
LIST_TO_TUPLE             !                                                                         [X]     [X]
RETURN_VALUE                [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
IMPORT_STAR                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
SETUP_ANNOTATIONS           [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [X]
YIELD_VALUE                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
POP_BLOCK                   [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
END_FINALLY                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [ ]     [ ]
POP_EXCEPT                  [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
STORE_NAME                  [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
DELETE_NAME                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
UNPACK_SEQUENCE             [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
FOR_ITER                    [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
UNPACK_EX                   [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
STORE_ATTR                  [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
DELETE_ATTR                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
STORE_GLOBAL                [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
DELETE_GLOBAL               [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
DUP_TOPX                  ! [X]     [X]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
ROT_N                     !                                                                                 [X]
LOAD_CONST                  [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
LOAD_NAME                   [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BUILD_TUPLE                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BUILD_LIST                  [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BUILD_SET                   [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BUILD_MAP                   [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
LOAD_ATTR                   [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
COMPARE_OP                  [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
IMPORT_NAME                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
IMPORT_FROM                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
JUMP_FORWARD                [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
JUMP_IF_FALSE (_OR_POP)     [X]     [X]     [+]     [+]     [+]     [+]     [+]     [+]     [+]     [+]     [+]
JUMP_IF_TRUE (_OR_POP)      [X]     [X]     [+]     [+]     [+]     [+]     [+]     [+]     [+]     [+]     [+]
JUMP_ABSOLUTE               [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
POP_JUMP_IF_FALSE           [ ]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
POP_JUMP_IF_TRUE            [ ]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
LOAD_GLOBAL                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
IS_OP                       [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]
CONTAINS_OP                 [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]
CONTINUE_LOOP             ! [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [ ]     [ ]
RERAISE                   !                                                                                 [X]
SETUP_LOOP                  [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [ ]     [ ]     [ ]
SETUP_EXCEPT              ! [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [ ]
JUMP_IF_NOT_EXC_MATCH     !                                                                         [X]     [X]
SETUP_FINALLY               [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
<123>                       [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
LOAD_FAST                   [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
STORE_FAST                  [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
DELETE_FAST                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
STORE_ANNOTATION            [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [ ]     [ ]     [ ]     [ ]
<128>                       [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
GEN_START                   [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]
RAISE_VARARGS               [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
CALL_FUNCTION               [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
MAKE_FUNCTION               [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BUILD_SLICE                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
MAKE_CLOSURE                [X]     [X]     [X]     [X]     [X]     [X]     [ ]     [ ]     [ ]     [ ]     [ ]
LOAD_CLOSURE                [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
LOAD_DEREF                  [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
STORE_DEREF                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
DELETE_DEREF                [ ]     [ ]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
<139>                       [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
CALL_FUNCTION_VAR           [X]     [X]     [X]     [X]     [X]     [X]     [ ]     [ ]     [ ]     [ ]     [ ]
CALL_FUNCTION_KW            [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
CALL_FUNCTION_VAR_KW      ! [X]     [X]     [X]     [X]     [X]     [X]
CALL_FUNCTION_EX          !                                                 [X]     [X]     [X]     [X]     [X]
EXTENDED_ARG              ! [X]     [X]
SETUP_WITH                !                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
<144>                     ! [ ]     [ ]
EXTENDED_ARG              !                 [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
LIST_APPEND                 [ ]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
SET_ADD                     [ ]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
MAP_ADD                     [ ]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
LOAD_CLASSDEREF             [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [X]     [X]     [X]
BUILD_LIST_UNPACK           [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [ ]     [ ]
BUILD_MAP_UNPACK            [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [ ]     [ ]
BUILD_MAP_UNPACK_WITH_CALL  [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [ ]     [ ]
BUILD_TUPLE_UNPACK        ! [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [ ]
MATCH_CLASS               !                                                                                 [X]
BUILD_SET_UNPACK            [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [ ]     [ ]
SETUP_ASYNC_WITH            [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [X]     [X]
FORMAT_VALUE                [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [X]
BUILD_CONST_KEY_MAP         [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [X]
BUILD_STRING                [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]     [X]
BUILD_TUPLE_UNPACK_WITH_CALL[ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [ ]     [ ]
<159>                       [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]
LOAD_METHOD                 [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]
CALL_METHOD                 [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]     [X]     [X]
CALL_FINALLY              ! [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]
LIST_EXTEND               !                                                                         [X]     [X]
POP_FINALLY               ! [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]
SET_UPDATE                !                                                                         [X]     [X]
DICT_MERGE                  [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]
DICT_UPDATE                 [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [ ]     [X]     [X]
<166>
<167>
<168>
<169>
  .
  .
  .


                                3.11    3.12
CACHE                           [X]     [X]
POP_TOP                         [X]     [X]
PUSH_NULL                       [X]     [X]
INTERPRETER_EXIT                [ ]     [X]
END_FOR                         [ ]     [X]
END_SEND                        [ ]     [X]
<6>                             [ ]     [ ]
<7>                             [ ]     [ ]
<8>                             [ ]     [ ]
NOP                             [X]     [X]
UNARY_POSITIVE                  [X]     [ ]
UNARY_NEGATIVE                  [X]     [X]
UNARY_NOT                       [X]     [X]
<13>                            [ ]     [ ]
<14>                            [ ]     [ ]
UNARY_INVERT                    [X]     [X]
<16>                            [ ]     [ ]
RESERVED                        [ ]     [X]
<18>                            [ ]     [ ]
<19>                            [ ]     [ ]
<20>                            [ ]     [ ]
<21>                            [ ]     [ ]
<22>                            [ ]     [ ]
<23>                            [ ]     [ ]
<24>                            [ ]     [ ]
BINARY_SUBSCR                   [X]     [X]
BINARY_SLICE                    [ ]     [X]
STORE_SLICE                     [ ]     [X]
<28>                            [ ]     [ ]
<29>                            [ ]     [ ]
GET_LEN                         [X]     [X]
MATCH_MAPPING                   [X]     [X]
MATCH_SEQUENCE                  [X]     [X]
MATCH_KEYS                      [X]     [X]
<34>                            [ ]     [ ]
PUSH_EXC_INFO                   [X]     [X]
CHECK_EXC_MATCH                 [X]     [X]
CHECK_EG_MATCH                  [X]     [X]
<38>                            [ ]     [ ]
<39>                            [ ]     [ ]
<40>                            [ ]     [ ]
<41>                            [ ]     [ ]
<42>                            [ ]     [ ]
<43>                            [ ]     [ ]
<44>                            [ ]     [ ]
<45>                            [ ]     [ ]
<46>                            [ ]     [ ]
<47>                            [ ]     [ ]
<48>                            [ ]     [ ]
WITH_EXCEPT_START               [X]     [X]
GET_AITER                       [X]     [X]
GET_ANEXT                       [X]     [X]
BEFORE_ASYNC_WITH               [X]     [X]
BEFORE_WITH                     [X]     [X]
END_ASYNC_FOR                   [X]     [X]
CLEANUP_THROW                   [ ]     [X]
<56>                            [ ]     [ ]
<57>                            [ ]     [ ]
<58>                            [ ]     [ ]
<59>                            [ ]     [ ]
STORE_SUBSCR                    [X]     [X]
DELETE_SUBSCR                   [X]     [X]
<62>                            [ ]     [ ]
<63>                            [ ]     [ ]
<64>                            [ ]     [ ]
<65>                            [ ]     [ ]
<66>                            [ ]     [ ]
<67>                            [ ]     [ ]
GET_ITER                        [X]     [X]
GET_YIELD_FROM_ITER             [X]     [X]
PRINT_EXPR                      [X]     [ ]
LOAD_BUILD_CLASS                [X]     [X]
<72>                            [ ]     [ ]
<73>                            [ ]     [ ]
LOAD_ASSERTION_ERROR            [X]     [X]
RETURN_GENERATOR                [X]     [X]
<76>                            [ ]     [ ]
<77>                            [ ]     [ ]
<78>                            [ ]     [ ]
<79>                            [ ]     [ ]
<80>                            [ ]     [ ]
<81>                            [ ]     [ ]
LIST_TO_TUPLE                   [X]     [ ]
RETURN_VALUE                    [X]     [X]
IMPORT_STAR                     [X]     [ ]
SETUP_ANNOTATIONS               [X]     [X]
YIELD_VALUE                     [X]     [ ]
ASYNC_GEN_WRAP                ! [X]
LOAD_LOCALS                   !         [X]
PREP_RERAISE_STAR               [X]     [ ]
POP_EXCEPT                      [X]     [X]
STORE_NAME                      [X]     [X]
DELETE_NAME                     [X]     [X]
UNPACK_SEQUENCE                 [X]     [X]
FOR_ITER                        [X]     [X]
UNPACK_EX                       [X]     [X]
STORE_ATTR                      [X]     [X]
DELETE_ATTR                     [X]     [X]
STORE_GLOBAL                    [X]     [X]
DELETE_GLOBAL                   [X]     [X]
SWAP                            [X]     [X]
LOAD_CONST                      [X]     [X]
LOAD_NAME                       [X]     [X]
BUILD_TUPLE                     [X]     [X]
BUILD_LIST                      [X]     [X]
BUILD_SET                       [X]     [X]
BUILD_MAP                       [X]     [X]
LOAD_ATTR                       [X]     [X]
COMPARE_OP                      [X]     [X]
IMPORT_NAME                     [X]     [X]
IMPORT_FROM                     [X]     [X]
JUMP_FORWARD                    [X]     [X]
JUMP_IF_FALSE_OR_POP            [X]     [ ]
